document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
70,,,0.053619738668203354,0.010067136958241463,,0.19617317616939545,,,0.14307920634746552,0.02767539583146572,,0.088404580950737,0.3923134207725525,,,0.08032307028770447
71,,0.04789053648710251,0.12162546813488007,,0.15318578481674194,0.21498803794384003,0.014848637394607067,,0.07356241345405579,0.09299978613853455,0.014677230268716812,,0.24919836223125458,,,
72,,0.10640604794025421,0.03754851967096329,0.03392678499221802,,0.40381571650505066,,,0.2554660439491272,0.02448694035410881,,,0.12068604677915573,,,
73,,,0.08762305229902267,,,0.6236052513122559,,,0.020087914541363716,0.06244560703635216,0.015061357989907265,,0.16669131815433502,,,
74,,,0.2732226550579071,,0.015544620342552662,0.36086541414260864,,,0.0460817888379097,0.03056403435766697,,,0.2338448464870453,,,0.019777027890086174
75,,,0.19681069254875183,0.037336986511945724,0.07316351681947708,0.32574015855789185,,,0.05263381823897362,0.11795631051063538,,,0.17277756333351135,,,
76,,,0.051116280257701874,,,0.6345757842063904,,,0.04254620894789696,0.0336335189640522,,,0.19391873478889465,,0.015830157324671745,
77,,,0.08653202652931213,,,0.43779653310775757,,,0.01592208817601204,0.16175219416618347,,0.012378665618598461,0.25565800070762634,,,0.016446832567453384
78,,0.057332199066877365,0.034594856202602386,,,0.4206922948360443,,,0.08775800466537476,0.0449618324637413,,,0.15980954468250275,,0.12096960097551346,0.05958413705229759
79,,0.034916218370199203,0.03939637169241905,0.023143401369452477,,0.29581475257873535,,,0.3719816505908966,0.031292811036109924,,,0.1845676153898239,,,
80,0.23163776099681854,0.0207658838480711,0.0427771657705307,,,0.13569088280200958,,,0.037981338798999786,0.10364506393671036,,,0.36504924297332764,,,0.043798837810754776
81,,,0.4180539846420288,,,0.263262003660202,,,0.06119900569319725,0.10526088625192642,,,0.13057191669940948,,,
82,,,0.12773507833480835,0.01231883279979229,0.03824663907289505,0.4129239022731781,,,0.155890092253685,0.04875659570097923,,,0.16703461110591888,,,0.026271715760231018
83,,,0.05054847523570061,,,0.26104047894477844,,,0.06694059073925018,0.20550447702407837,0.015880286693572998,,0.3641774654388428,,,0.017938336357474327
84,0.016888832673430443,,0.03876310586929321,,,0.253152996301651,0.015296781435608864,,0.031950462609529495,0.08952000737190247,,0.014670680277049541,0.4414447247982025,,,0.0909767672419548
85,,0.03536771237850189,0.03643486276268959,0.011539431288838387,,0.44515350461006165,,,0.1941649168729782,0.04770892113447189,,0.011693799868226051,0.18796886503696442,,,0.02274814434349537
86,,0.1507500261068344,0.029607579112052917,,,0.2761066257953644,,,0.02556721307337284,0.03394073247909546,,,0.4674157202243805,,,
87,,,0.14449626207351685,0.059240199625492096,,0.36833274364471436,0.041693948209285736,,0.03442585840821266,0.12476620823144913,,,0.18395042419433594,,0.013946371152997017,0.012136985547840595
88,,0.011808983981609344,0.06957952678203583,,,0.15463829040527344,,,0.2611885964870453,0.12734070420265198,,0.06766949594020844,0.2825356423854828,,,0.015651002526283264
89,,0.01680145226418972,0.18634581565856934,,,0.16160596907138824,,,0.09423916786909103,0.047547996044158936,,0.05819809436798096,0.39539653062820435,,,0.018157482147216797
90,,0.023028727620840073,0.03872041404247284,0.09285272657871246,,0.2550058662891388,,,0.09712731838226318,0.1845017820596695,0.042810454964637756,,0.2520895302295685,,,
91,0.035858672112226486,0.058138467371463776,0.07477211952209473,,,0.2026638686656952,0.026265906170010567,,0.06620164215564728,0.07601286470890045,,,0.4041253924369812,,,0.043389663100242615
92,,,0.061105746775865555,,,0.17689445614814758,,,0.09917977452278137,0.05332684516906738,,,0.5762876868247986,0.011291991919279099,,
93,,0.018297381699085236,0.08311691135168076,0.01343111228197813,,0.4463505148887634,,,0.08442064374685287,0.034895338118076324,,0.027257414534687996,0.2480265498161316,,,0.03580005094408989
94,,,0.13400743901729584,,,0.31529971957206726,,,0.05288086086511612,0.04145830497145653,,,0.2917151153087616,,,0.15174560248851776
95,,0.16454246640205383,0.06761231273412704,,,0.1653125137090683,,,0.07725166529417038,0.0828055888414383,,,0.3049277067184448,,,0.12443351000547409
96,,,0.5017146468162537,,,0.1746746450662613,,0.010239669121801853,0.03028804622590542,0.08306463807821274,,0.0145591851323843,0.16816160082817078,,,
97,,,0.09819015860557556,0.017047980800271034,,0.33247631788253784,,,0.1095360815525055,0.041678983718156815,,,0.36575305461883545,,,
98,,,0.1406029760837555,,,0.2933049499988556,,,0.053004879504442215,0.1350950002670288,0.09128302335739136,,0.24896962940692902,,,0.026881564408540726
99,,,0.03408293053507805,,,0.29425734281539917,,,0.4638545513153076,0.022570965811610222,,,0.1622452437877655,,,0.010871793143451214
100,0.013147094286978245,0.016357993707060814,0.0324723906815052,0.014815645292401314,,0.23848100006580353,,,0.11582155525684357,0.021350331604480743,0.0133279487490654,,0.48478543758392334,,0.01323727797716856,0.02849709615111351
101,,,0.09494844079017639,0.013866913504898548,,0.4200044274330139,0.012513935565948486,,0.031656209379434586,0.07930007576942444,0.022956522181630135,,0.3097226917743683,,,
102,,0.029029954224824905,0.06016043946146965,,,0.46131524443626404,0.0533328615128994,,0.07836388796567917,0.033775925636291504,,,0.26546183228492737,,,
103,,,0.10977725684642792,,,0.27012741565704346,,,0.20312197506427765,0.0540708489716053,0.01609927788376808,0.09962427616119385,0.20891506969928741,,,0.01999443955719471
104,,0.02474195323884487,0.14320607483386993,,0.03296065703034401,0.21179983019828796,,,0.18948540091514587,0.13046316802501678,,,0.21567140519618988,,0.011525776237249374,0.02826591022312641
105,,0.05333412066102028,0.09937326610088348,,,0.3456159234046936,,,0.13368360698223114,0.06238435581326485,0.014614809304475784,,0.24408495426177979,,,0.0316915437579155
106,,,0.14638495445251465,0.02003312110900879,0.048122212290763855,0.33048543334007263,0.0961422547698021,,0.033171284943819046,0.06399700790643692,0.01781468093395233,,0.20280851423740387,,,0.028404898941516876
107,,,0.05583954229950905,,,0.2063540667295456,,,0.17736071348190308,0.0636499896645546,,0.027200976386666298,0.41051235795021057,,,0.04243201017379761
108,,,0.04913419112563133,0.011876841075718403,,0.18760737776756287,,,0.07808305323123932,0.01895875111222267,,,0.6384109854698181,,,
109,,,0.12321174889802933,0.010332457721233368,,0.21238435804843903,,,0.046107158064842224,0.2513836622238159,,,0.26888129115104675,,,0.05368538200855255
110,,,0.1095813736319542,,,0.2212049514055252,,,0.085260771214962,0.07235702127218246,,0.06434944272041321,0.41169387102127075,,,0.01904180273413658
111,,,0.06610754877328873,,,0.12004426121711731,,,0.09957154095172882,0.11409599334001541,,0.24311722815036774,0.33699098229408264,,,
112,0.016807176172733307,,0.049037132412195206,,,0.31811293959617615,,,0.16630874574184418,0.02821836993098259,,,0.39332646131515503,,,
113,,,0.049462296068668365,,0.016447363421320915,0.2052115648984909,,,0.024547165259718895,0.05079926550388336,,0.04580944404006004,0.5835930109024048,,,
114,,0.01649610698223114,0.04892151430249214,0.04337369650602341,,0.23194292187690735,,,0.18243050575256348,0.04162212461233139,,0.043388303369283676,0.3751348555088043,,,
115,,0.0848744660615921,0.03546193614602089,,,0.30800366401672363,,,0.12095604836940765,0.09885625541210175,,,0.24326448142528534,,0.06440126150846481,0.027879606932401657
116,,,0.04478348046541214,,,0.18803256750106812,,,0.10234639793634415,0.03663507103919983,,0.19823959469795227,0.4017797112464905,,,
117,0.10208053141832352,0.09104955941438675,0.04841569811105728,0.020373236387968063,,0.3443087935447693,,,0.043157607316970825,0.09332872182130814,,,0.23188193142414093,,,0.01734328083693981
118,,0.026262974366545677,0.16366276144981384,,,0.3725796639919281,0.04732127487659454,,0.05585040524601936,0.09576965868473053,,,0.18272997438907623,,,0.030590306967496872
119,0.01707807369530201,0.12485507875680923,0.08235116302967072,,,0.2861253619194031,0.011522790417075157,,0.05490993335843086,0.11333665996789932,0.011374123394489288,,0.26479965448379517,,0.01077171228826046,0.015158007852733135
120,,0.059053536504507065,0.13405142724514008,,,0.2591942548751831,,,0.02965656667947769,0.22979769110679626,,,0.21062003076076508,,,0.05664856359362602
121,,,0.11915983259677887,0.08145815879106522,,0.2618750333786011,0.024004530161619186,,0.04293213412165642,0.10842239856719971,,0.025845402851700783,0.2890073359012604,,0.022369252517819405,
122,,,0.08207003772258759,,,0.3474973440170288,0.010791996493935585,,0.027721775695681572,0.08891914039850235,0.010549856349825859,,0.34804248809814453,,0.06964975595474243,
123,,,0.05250284820795059,0.01459568738937378,,0.09294071048498154,,,0.061723142862319946,0.029566094279289246,0.01302457507699728,0.2926935851573944,0.4279402196407318,,,
124,,,0.05914735421538353,,0.012768394313752651,0.18898102641105652,,,0.08507253974676132,0.06477726250886917,0.024230528622865677,0.22066308557987213,0.31587228178977966,,0.01273249089717865,
125,,,0.38035938143730164,0.018851440399885178,,0.1711171567440033,,,0.09783662110567093,0.11300261318683624,,,0.16402702033519745,,0.015906935557723045,0.021416030824184418
126,0.05036645755171776,0.01656162552535534,0.04635046049952507,,,0.266891747713089,,,0.13157156109809875,0.09927309304475784,,,0.2740655541419983,,0.014075406827032566,0.08630341291427612
127,0.013305120170116425,,0.3189888000488281,,,0.11732640117406845,,,0.16053420305252075,0.019975826144218445,,0.05067667365074158,0.29344823956489563,,,0.010199574753642082
128,0.01587645150721073,,0.1252869963645935,,0.015810508280992508,0.15106746554374695,,,0.1101364865899086,0.13200128078460693,,0.2050524801015854,0.218675434589386,,,0.010723196901381016
129,,,0.14171595871448517,,,0.4252545237541199,0.018107639625668526,,0.05697611719369888,0.10031042248010635,,,0.2283148169517517,,,
130,,0.05206919088959694,0.0652841329574585,,,0.15782800316810608,,,0.09638793766498566,0.037147823721170425,,,0.5695489645004272,,,
131,,0.06807917356491089,0.10097713768482208,0.03083563782274723,,0.2921850085258484,,,0.059498876333236694,0.036640364676713943,,,0.3790518045425415,,,0.013473328202962875
132,,,0.34664782881736755,,0.014377781189978123,0.1751563996076584,,,0.024858295917510986,0.08335700631141663,,0.04349784925580025,0.29101476073265076,,,
133,,,0.04516468942165375,,,0.5848288536071777,,,0.07645782083272934,0.028762364760041237,,,0.23597024381160736,,,
134,,,0.18757440149784088,0.020999902859330177,,0.28435662388801575,,,0.12836061418056488,0.06146639212965965,,,0.28916141390800476,,,
135,,,0.10957832634449005,,,0.28728893399238586,,,0.05948871001601219,0.0893111526966095,,,0.42259693145751953,,,
136,,0.010811317712068558,0.09771455824375153,,,0.33410948514938354,,,0.1168217808008194,0.07099746912717819,,,0.3295826017856598,,,0.02058567851781845
137,0.015044579282402992,,0.18659795820713043,0.017121268436312675,,0.18956007063388824,,,0.08085605502128601,0.24671538174152374,,,0.21273617446422577,,0.015493557788431644,0.022019334137439728
138,,,0.05157709866762161,,,0.16159094870090485,,,0.15395855903625488,0.028914283961057663,,0.3248724937438965,0.2115812748670578,,0.02948770485818386,0.0202878937125206
139,,,0.32097387313842773,,,0.18462780117988586,,,0.023695815354585648,0.18443439900875092,,,0.2582855522632599,,,
140,,,0.21345704793930054,,,0.17190366983413696,0.018991965800523758,,0.06546063721179962,0.28324785828590393,,,0.20041291415691376,,,0.02347327582538128
141,,0.1659223735332489,0.05511839687824249,,,0.3656103014945984,,,0.06210441142320633,0.10647274553775787,,,0.21683074533939362,,,
142,,,0.07611442357301712,0.0825532004237175,,0.24789643287658691,0.017701802775263786,,0.11777888238430023,0.1319352388381958,,,0.2963068187236786,,,0.020571039989590645
143,,,0.08993399143218994,0.021333200857043266,,0.25629451870918274,,,0.0738241896033287,0.10110759735107422,,0.04011497646570206,0.33919334411621094,,,0.06467794626951218
144,0.028520341962575912,,0.1379607617855072,,,0.18187087774276733,,,0.08855967223644257,0.3339848816394806,,,0.16983607411384583,,,0.03803620487451553
145,,,0.12951497733592987,0.019325826317071915,,0.2047186642885208,0.052674710750579834,,0.018861688673496246,0.2140764594078064,,,0.28789979219436646,,,0.06145858019590378
146,,,0.04693982005119324,,,0.28926584124565125,,,0.27067622542381287,0.051882822066545486,,,0.3053668439388275,,,0.021696116775274277
147,,,0.15033134818077087,0.015486759133636951,,0.20790345966815948,,,0.1612570881843567,0.08674821257591248,,,0.3340376317501068,,,0.028735825791954994
148,0.027179932221770287,0.028642432764172554,0.21454784274101257,,0.027347121387720108,0.18212632834911346,,,0.06361124664545059,0.16988837718963623,,0.01873130537569523,0.2512674629688263,,,
149,,0.22326576709747314,0.030642995610833168,,,0.28860366344451904,,,0.014633356593549252,0.10931602120399475,,,0.3115168809890747,,,0.012862383387982845
150,,,0.1367364227771759,,,0.1623719036579132,,0.03233562782406807,0.2151498794555664,0.14156688749790192,,0.01650303602218628,0.26602160930633545,,,0.015334461815655231
151,,,0.03192362189292908,0.013859165832400322,,0.3485087454319,,,0.2247222512960434,0.020790958777070045,,,0.33089977502822876,,0.01165726687759161,
152,,0.09152356535196304,0.04210355877876282,0.012026718817651272,,0.3006760776042938,,,0.17544934153556824,0.07039573788642883,,,0.21233132481575012,,,0.080283984541893
153,,,0.13186927139759064,,,0.3013482987880707,,0.0266826543956995,0.13701926171779633,0.15715917944908142,,,0.19458143413066864,,,0.011344684287905693
154,,,0.07522521913051605,,,0.5304003357887268,,,0.10163792967796326,0.07267105579376221,,,0.19252660870552063,,,
155,,,0.11425945907831192,,,0.3858160674571991,,,0.06492754817008972,0.0553092285990715,,,0.3588462769985199,,,
156,0.05936869978904724,0.03373879939317703,0.09381351619958878,,,0.3265661895275116,,,0.04717971384525299,0.09388745576143265,,,0.27950116991996765,,,0.04654973745346069
157,,,0.03966556489467621,,,0.15026167035102844,,,0.10424529016017914,0.0970589742064476,,0.12069500237703323,0.4519861936569214,,0.013366407714784145,
158,,,0.2066679149866104,0.023038476705551147,,0.14406664669513702,,,0.09106855094432831,0.02381124719977379,,0.08747094124555588,0.38207173347473145,,,0.029523178935050964
159,,0.062469903379678726,0.058367785066366196,0.021312054246664047,,0.39257752895355225,0.026509206742048264,,0.07048404961824417,0.12177950888872147,,,0.2180185168981552,,,0.017572889104485512
160,,0.056855347007513046,0.08095425367355347,,,0.21116620302200317,,,0.10740939527750015,0.1640891432762146,,,0.3370102047920227,,,0.014757583849132061
161,,,0.16756001114845276,,0.029103068634867668,0.13900665938854218,,,0.07745777070522308,0.17619334161281586,,0.045894429087638855,0.3530316650867462,,,
162,,,0.20636874437332153,,,0.3441544473171234,,,0.03299303352832794,0.16736571490764618,0.024614987894892693,,0.18449664115905762,,,
163,,0.1544557511806488,0.11167711764574051,0.013437801972031593,,0.2608190178871155,,,0.03792297840118408,0.05505921319127083,,0.016776759177446365,0.28002697229385376,,0.011324098333716393,0.05114162713289261
164,,,0.07587593048810959,,,0.3167102038860321,,,0.04921024292707443,0.23721136152744293,,,0.28632351756095886,,,
165,0.10716190189123154,,0.1351572722196579,,,0.36988040804862976,,,0.06795638799667358,0.06244944408535957,,,0.2147962898015976,,0.015088032931089401,
166,,,0.022577259689569473,,,0.5505715608596802,,,0.14129115641117096,0.04515068978071213,,,0.2168809324502945,,,
167,,0.22665637731552124,0.051434993743896484,0.010866397991776466,0.0260666124522686,0.3083057105541229,,,0.09072385728359222,0.034458909183740616,,0.011794799007475376,0.22084808349609375,,,0.013209431432187557
168,0.08138331025838852,0.11009987443685532,0.16650773584842682,,,0.24538388848304749,,,0.041496336460113525,0.03269955888390541,,,0.29561737179756165,,,
169,,,0.08064588904380798,,,0.18991555273532867,,,0.16713713109493256,0.021946197375655174,0.030055316165089607,0.29611703753471375,0.198512464761734,,,
170,,0.13637690246105194,0.06284166872501373,,,0.5177598595619202,,,0.021559419110417366,0.05491701140999794,,,0.1850431114435196,,,
171,,,0.19998453557491302,0.01834513433277607,,0.2175004929304123,,,0.021185923367738724,0.2315644919872284,,0.04603079333901405,0.20212151110172272,,0.015458609908819199,0.03438941389322281
172,,,0.031546253710985184,,,0.10552636533975601,,,0.07098358124494553,0.04027292877435684,,0.28778699040412903,0.4328814148902893,,,0.015862051397562027
173,,0.031105654314160347,0.05594254657626152,,,0.4974355697631836,,,0.1295413374900818,0.03497816622257233,,,0.2132377028465271,,,0.012078464962542057
174,,,0.08245349675416946,,,0.10954029113054276,,,0.13462820649147034,0.08116520196199417,,0.09739368408918381,0.43774551153182983,0.024259163066744804,0.013050662353634834,
175,,0.049104154109954834,0.08817587792873383,,,0.3775091767311096,,,0.06291059404611588,0.06623736768960953,,0.024818817153573036,0.30228301882743835,,,0.016505468636751175
176,,0.05619979277253151,0.06954022496938705,,,0.3408389985561371,0.023065617308020592,,0.030563339591026306,0.04585013538599014,,,0.3551902770996094,,,0.06648921966552734
177,,0.06294692307710648,0.09139622747898102,0.02097965218126774,,0.3127124607563019,,,0.020880136638879776,0.07656608521938324,,,0.3372427225112915,,0.06454220414161682,
