document,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
117,,,0.15979592502117157,,,0.20215117931365967,0.24991026520729065,,,0.1252799779176712,0.04225410148501396,,0.09611549973487854,0.11128104478120804,,
118,,,0.5901037454605103,,,0.29149726033210754,0.04309527575969696,,,,,,,0.05147995799779892,,
119,,,0.7156933546066284,,,0.018938755616545677,0.16413520276546478,,,0.031600162386894226,,,0.01382836140692234,0.012667528353631496,,
120,,,0.2822107672691345,0.08342185616493225,,0.061481036245822906,0.06032641977071762,,,0.26809513568878174,,,0.23259225487709045,,,
121,,0.12446131557226181,0.14267998933792114,,,0.13509716093540192,,0.06244095414876938,,0.2105008363723755,,,0.16153787076473236,0.15352796018123627,,
122,0.024121271446347237,,0.1077059805393219,0.048777882009744644,0.06410001963376999,0.2855093777179718,0.044398266822099686,,,0.20266015827655792,0.06621874123811722,,,0.14463770389556885,,
123,,,0.07818252593278885,,0.5349953174591064,0.2922971546649933,0.04134016111493111,,,0.017187675461173058,,,,,,
124,,0.016596734523773193,0.2151450365781784,,0.0616004504263401,0.09519344568252563,0.0374859981238842,,,0.1372324824333191,,,0.35952141880989075,,,0.06945330649614334
125,,,0.6819958090782166,,,,,,,0.19198910892009735,,,0.05126221477985382,0.047957729548215866,,
126,,0.03263254091143608,0.10171759128570557,0.028937483206391335,,0.3593151271343231,,,0.028428539633750916,0.1460629105567932,0.07530270516872406,0.07253264635801315,0.1389961987733841,,,
127,0.023563100025057793,0.09187088906764984,0.18951775133609772,0.019505653530359268,,,0.111158087849617,,0.13814572989940643,0.10333963483572006,0.028960561379790306,,0.1840258091688156,0.09827090054750443,,
128,,0.28009921312332153,0.17342731356620789,,0.02881474234163761,0.22783739864826202,,,0.05370023846626282,0.10236107558012009,0.025324217975139618,,0.10087696462869644,,,
129,,,0.1823330819606781,,,0.2579845190048218,0.039141058921813965,,,0.010307320393621922,0.08452633023262024,,0.25019460916519165,,,0.16696009039878845
130,0.05442280322313309,0.1073916032910347,0.3273017406463623,,,,,,,0.2954476773738861,,,0.1255379319190979,0.06579868495464325,,
131,,,0.5659992098808289,,0.09544277936220169,,0.19522812962532043,,,0.11027990281581879,,,,,,
132,,,0.5963832139968872,,,0.24786728620529175,,,,0.021249836310744286,,,,0.0941486731171608,,
133,0.12535405158996582,,0.19201256334781647,,0.028260955587029457,,,,,,0.13994701206684113,,0.4483911693096161,,,0.04607433080673218
134,,,0.404532790184021,,,0.05370534583926201,0.08355014771223068,,,0.12105752527713776,0.10534219443798065,,,0.0857662633061409,,0.13615669310092926
135,,,0.33381614089012146,0.12372733652591705,,0.19388476014137268,,,,,,0.06944596767425537,0.2514078915119171,,,
136,,,0.6596376895904541,,0.046199195086956024,0.08636175096035004,0.04653392359614372,,,0.1325206160545349,,,,,,
137,0.062051139771938324,0.05537036433815956,0.11636202037334442,,,0.03457994386553764,0.09052348136901855,,,0.10135304182767868,0.04073537513613701,,0.3332672119140625,0.15888415277004242,,
138,,0.16866618394851685,0.3087674081325531,,,,0.040050651878118515,,,0.3740733861923218,,,,0.08830101042985916,,
139,,,0.02948084846138954,,0.831401526927948,,,,,0.12334643304347992,,,,,,
140,0.037002913653850555,,0.29847294092178345,0.06184213235974312,,,,,,0.3986205458641052,,,,0.18158847093582153,,
141,0.018587250262498856,,0.4161694645881653,,,0.09212913364171982,,,,0.28424638509750366,,,,0.17336362600326538,,
142,,0.04051118344068527,0.0785118117928505,,0.1389390230178833,,,,,0.2911021411418915,0.06834001839160919,,0.04529419168829918,0.3262011706829071,,
143,0.010161307640373707,0.012321610003709793,0.15702460706233978,,,0.01568053476512432,0.010684455744922161,,,0.7181965708732605,0.05879530310630798,,,,,
144,,0.026144525036215782,0.35813677310943604,,0.08444090932607651,0.10418988764286041,,,,0.19898568093776703,0.07828790694475174,,0.07327350974082947,0.0363602340221405,,0.03441814333200455
145,0.026400143280625343,,0.43877822160720825,,,0.22084331512451172,,,,0.1397324502468109,,,0.058914218097925186,0.0824740082025528,,0.024731436744332314
146,,,0.23636494576931,,,0.28630101680755615,,,,,0.05805916339159012,,0.33774933218955994,,,0.06546953320503235
147,,,0.36393600702285767,,0.07953406870365143,0.2220112532377243,0.05160275474190712,,,0.12024299055337906,,,0.09505035728216171,,0.05490674450993538,
148,,0.01870032213628292,0.5657846927642822,,0.022010760381817818,0.07460027933120728,0.07688732445240021,,,0.1616111695766449,0.05385194718837738,,0.018637236207723618,,,
149,,0.05314687639474869,0.20755550265312195,,,0.3135831952095032,,,,0.010256408713757992,0.36166879534721375,,,,,0.035869110375642776
150,,,0.46767619252204895,,,,,0.02790321223437786,,0.1149074137210846,,,0.35393255949020386,,,
151,,0.1407870054244995,0.2122172713279724,,,0.03122733160853386,0.161208838224411,,,0.12698084115982056,0.11449570953845978,,0.18574677407741547,0.02133628912270069,,
152,,,0.2963237464427948,,0.02116839773952961,,,,,0.3481281101703644,,0.04775227606296539,0.16165971755981445,0.06305643916130066,,0.04882490262389183
153,,,0.36391937732696533,,0.03633074462413788,0.08751977235078812,,,,0.11015204340219498,0.05263989046216011,,0.1816571056842804,0.1543651670217514,,
154,,,0.22622999548912048,,,0.062185823917388916,,,,0.1267525851726532,0.3588114082813263,0.03273310884833336,,0.18184086680412292,,
155,0.04735399782657623,,0.2281247228384018,,0.21432024240493774,,,0.06414279341697693,,0.11125972121953964,0.08034426718950272,,0.24151891469955444,,,
156,,0.12032408267259598,0.3082762658596039,,0.04925667122006416,0.39524951577186584,,,,0.014091753400862217,,,,0.09026491641998291,,
157,,0.05840614065527916,0.364651083946228,,,0.2200152575969696,,,,0.13642437756061554,,,0.10621978342533112,0.1052553653717041,,
158,0.05447006598114967,0.05097164586186409,0.3328920304775238,,0.0834202840924263,,0.0640173852443695,,,0.3187892436981201,,,0.0852828100323677,,,
159,0.0564095601439476,,0.025356750935316086,,0.5201550722122192,0.05041228607296944,0.18117356300354004,,,0.010470711626112461,0.024950988590717316,0.017292266711592674,0.10612564533948898,,,
160,0.013975666835904121,0.06296376883983612,0.2836597263813019,,,0.11324100941419601,,,,0.17435258626937866,0.05343391001224518,0.010963186621665955,0.2790752649307251,,,
161,,,0.1734945923089981,,,,,0.05280281603336334,,0.3826310932636261,0.1849961131811142,,,0.19170545041561127,,
162,,,0.06721632927656174,,0.09083322435617447,0.07527817785739899,,,,0.45087894797325134,0.16440671682357788,0.024119365960359573,,0.11314378678798676,,
163,0.05914364382624626,0.01745292916893959,0.01726217195391655,,,0.02845636010169983,,,,0.0368879958987236,0.2409035861492157,,0.04108906164765358,,,0.5510480403900146
164,0.045325376093387604,,0.20593030750751495,,,0.3240116536617279,,,,0.1694076657295227,0.23149371147155762,,,,,
165,,,0.132548525929451,,0.12201926112174988,0.10441932082176208,,,,0.36828386783599854,0.13440647721290588,,,,,0.12463095784187317
166,,,0.03799448162317276,,0.042613714933395386,0.11384317278862,,,,0.5039661526679993,0.18335288763046265,,,,,0.1025838777422905
167,0.07173146307468414,0.0403468944132328,0.08740822970867157,,0.4392479360103607,0.12420056015253067,,,,0.11437515914440155,,,,,,0.10834397375583649
168,,,0.5009900331497192,,0.11239556223154068,,0.1498396247625351,,0.13252338767051697,0.04876486584544182,0.029356440529227257,,,,,
169,,,0.1840176284313202,,,0.2627025842666626,0.09347221255302429,,,0.11557769030332565,0.20267024636268616,,,,,0.11332514882087708
170,,,,0.0284571535885334,0.20750489830970764,0.14566755294799805,0.06739012897014618,,,0.056790515780448914,,,0.016189424321055412,0.3523929715156555,,0.11297617852687836
171,,0.13511651754379272,0.4585275948047638,,,0.13239774107933044,,,,0.06820652633905411,0.040576640516519547,,,0.15110072493553162,,
172,,0.10886619985103607,0.23031096160411835,,0.1795848309993744,0.21211667358875275,0.05337844789028168,,,0.015761597082018852,0.07952286303043365,0.034523215144872665,,0.07068473100662231,,
173,0.13013708591461182,,0.4270230829715729,,0.1510196030139923,0.010225527919828892,0.049603212624788284,,,0.1438261717557907,,,,0.06559799611568451,,
174,,,0.3334651291370392,,0.01905960589647293,,,,0.028912706300616264,0.24243468046188354,,,0.264718234539032,0.045953407883644104,,0.05287206918001175
175,,0.1015433594584465,0.04911363124847412,,,0.40127506852149963,,,,0.18129561841487885,,,0.23942886292934418,,,0.01738598756492138
176,,,0.020312316715717316,,0.2655397653579712,0.11118312180042267,,,,0.22283285856246948,,,0.1691969782114029,0.13337673246860504,,0.06834018975496292
177,,,0.05504004284739494,,0.1463257223367691,,,,,0.22441048920154572,0.24010173976421356,,,0.09106799215078354,,0.2221502661705017
178,,,0.2516627013683319,,,0.2118523269891739,,,,0.26474758982658386,0.021999085322022438,,0.16995273530483246,0.032824210822582245,,0.035155557096004486
179,,,0.5600929856300354,,,,0.029540659859776497,,,0.1726360321044922,,,,0.21237316727638245,,
180,,0.2883433401584625,0.15540093183517456,,0.07869129627943039,,,,,0.4440213739871979,,,,,,
181,0.05946279689669609,0.024380479007959366,0.01672363094985485,,0.22815009951591492,,0.03708697110414505,,,0.2574772536754608,,,0.2496863156557083,0.11329042166471481,,
182,,,0.17787066102027893,,0.23578669130802155,,,,,0.1323019117116928,0.08380033075809479,,0.027614295482635498,0.14179985225200653,,0.19051994383335114
183,,,0.1646464467048645,,0.18562917411327362,,,,,0.09674764424562454,,,0.11982574313879013,0.0719783678650856,,0.34889745712280273
184,,0.096683569252491,0.01940278150141239,0.012934824451804161,0.09961210191249847,0.02422412857413292,0.03065233677625656,,,0.3242231607437134,0.15536968410015106,,0.09495866298675537,,,0.13702431321144104
185,0.02861962281167507,,0.01762738823890686,,0.13429111242294312,0.18296587467193604,0.0432242713868618,0.01739266701042652,,0.3106302320957184,0.08327987045049667,,0.17277154326438904,,,
186,,0.032791052013635635,0.4987505376338959,,0.02301853522658348,0.16125266253948212,,,,0.21116019785404205,,,0.05826852098107338,,,
187,,0.026252515614032745,0.3990435302257538,,,0.3831280469894409,,,,0.16584934294223785,,,,,,
188,0.06395883858203888,,0.26468318700790405,,,0.38305649161338806,0.10836075991392136,,,0.048884060233831406,0.03545862436294556,,,0.08681537210941315,,
189,0.015635261312127113,0.1440957486629486,0.4245653748512268,,0.08259624987840652,,0.018232304602861404,,,0.07152804732322693,,0.014635221101343632,0.05668080598115921,0.03940199688076973,0.06138603761792183,0.06368573009967804
190,,,0.03539545461535454,,,0.09900559484958649,,0.06828205287456512,,0.21446789801120758,0.07428842037916183,,0.16494275629520416,,,0.3182627260684967
191,,,0.4615866541862488,,,0.015816232189536095,,,0.09916184842586517,0.19065789878368378,,,0.05185343697667122,0.14400714635849,,
192,,,0.5682021975517273,,,0.039450839161872864,,0.042971499264240265,0.018085364252328873,0.1438756287097931,0.038518767803907394,,0.09077684581279755,0.04796130210161209,,
193,,,0.46219074726104736,,,0.2122451514005661,,,,0.012649782933294773,0.134443461894989,,0.11271996051073074,,,0.052067022770643234
194,,0.01706939935684204,0.07059801369905472,0.24876242876052856,0.018477344885468483,0.07986612617969513,,,,0.27950456738471985,0.0378483384847641,,0.15768849849700928,0.08498306572437286,,
195,,,0.5371598601341248,0.06557594239711761,,,,,,,,,0.2809561491012573,0.09006891399621964,,
196,,,0.45521247386932373,,,0.037725429981946945,,,,0.18018391728401184,0.0324857234954834,,0.031053347513079643,0.10263451188802719,,0.15094612538814545
197,,0.04917164891958237,0.41399040818214417,,,0.25706613063812256,,,,0.14050954580307007,,,0.0784577950835228,,,0.046084992587566376
198,0.02410077303647995,,0.5878809690475464,,,0.04671577364206314,0.02702450565993786,0.03837922215461731,0.04220626875758171,0.01860768161714077,0.10090261697769165,,,0.10048430413007736,,
199,,,0.45274028182029724,,,0.09430348873138428,0.05387173965573311,,,0.27147459983825684,,,0.05733266472816467,0.05419003590941429,,
200,,0.14191636443138123,0.3165883421897888,,,,,,,0.012122740037739277,0.03095642477273941,,0.4039127230644226,0.07236628234386444,,
201,,,0.7122458815574646,,,,0.03008434921503067,,,,,,0.051323700696229935,0.15518741309642792,0.020790882408618927,
202,0.22836318612098694,,0.4283151924610138,,,,,,,,,,0.14950256049633026,0.09101227670907974,,0.0799945592880249
203,0.010161317884922028,0.012321696616709232,0.15704475343227386,,,0.015683630481362343,0.010684449225664139,,,0.718188464641571,0.058780040591955185,,,,,
204,,0.28175657987594604,,,0.1339251846075058,0.019041601568460464,,,,0.053410857915878296,,0.1357148140668869,0.26992368698120117,0.07942268252372742,,0.013740146532654762
205,,,0.10654809325933456,0.08080756664276123,0.07445116341114044,0.12112610787153244,,,0.05928284302353859,0.46820884943008423,0.02599797584116459,,0.028400061652064323,0.026455825194716454,,
206,0.010100063867866993,,0.0656907856464386,,0.2313762754201889,,,,,0.12593179941177368,0.5489442944526672,,,0.010584289208054543,,
207,0.10374405235052109,,0.037215765565633774,,,0.041555050760507584,,,,0.03383171930909157,,,0.1362842172384262,,,0.6387239098548889
208,,,0.14413899183273315,,,0.06725818663835526,,,,0.4889789819717407,0.2630195915699005,,,,,
209,,,0.1635182648897171,,,0.3214555084705353,,,0.030140530318021774,0.01268540509045124,,,,0.44364693760871887,,
210,,,0.28967148065567017,,0.14341451227664948,0.13914157450199127,,,0.014843481592833996,0.09149026870727539,,,,0.30947864055633545,,
211,,,0.010309441015124321,,0.3355632424354553,0.15944312512874603,0.40283510088920593,,,,0.04559895768761635,,,0.030217841267585754,,
212,,,0.04430302977561951,,,0.7555279731750488,0.04786553233861923,,,0.11222688853740692,,,,,,0.02257571928203106
213,0.061180297285318375,0.05061839893460274,0.434171199798584,,,0.13172659277915955,,,,0.199040949344635,,,0.10616152733564377,,,
214,,,0.19625703990459442,,,,0.030383320525288582,,,0.5271949768066406,0.027952108532190323,,0.19599494338035583,,,
215,,0.3457936644554138,0.22689343988895416,0.021879803389310837,,0.08908336609601974,,,,,0.02770397812128067,,0.09285646677017212,0.17539751529693604,,
